Incident Number,CalendarYear,Month,IncDate,Call_Type,Problem,ResponseArea,Jurisdiction,PriorityDescription,Council_District,Location
22076019,2022,Jun,06/05/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1702,AFD,3F,3,"(-97.778953,30.211975)"
22076024,2022,Jun,06/05/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3802,AFD,3F,6,"(-97.795493,30.453142)"
22076043,2022,Jun,06/05/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2305,AFD,3F,4,"(-97.696442,30.349147)"
22076078,2022,Jun,06/05/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3205,AFD,3F,8,"(-97.808078,30.254395)"
22076090,2022,Jun,06/06/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2402,AFD,3F,2,"(-97.728668,30.192741)"
22076139,2022,Jun,06/06/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-1803,AFD,2F,4,"(-97.708640,30.310978)"
22076166,2022,Jun,06/06/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-3102,AFD,1F,10,"(-97.798330,30.380037)"
22076192,2022,Jun,06/06/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3404,AFD,3F,6,"(-97.797166,30.479866)"
22076250,2022,Jun,06/06/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2203,AFD,3F,3,"(-97.713662,30.245687)"
22076294,2022,Jun,06/06/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-3808,AFD,2F,6,"(-97.786592,30.444619)"
22076362,2022,Jun,06/06/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0502,AFD,3F,-,"(-97.697907,30.273556)"
22076381,2022,Jun,06/06/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-4401,AFD,3F,6,"(-97.774138,30.432888)"
22076385,2022,Jun,06/06/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3801,AFD,3F,6,"(-97.779567,30.439222)"
22076399,2022,Jun,06/06/2022 12:00:00 AM,Fire,BOX -Structure Fire,04-4410,AFD,1F,-,"(-97.729058,30.447933)"
22076413,2022,Jun,06/06/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2306,AFD,3F,4,"(-97.696134,30.364632)"
22076445,2022,Jun,06/06/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-4902,AFD,3F,2,"(-97.783113,30.167028)"
22076468,2022,Jun,06/06/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3201,AFD,3F,8,"(-97.807444,30.261220)"
22076494,2022,Jun,06/06/2022 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-0101,AFD,3F,3,"(-97.734817,30.263797)"
22076500,2022,Jun,06/06/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3504,AFD,3F,2,"(-97.686756,30.185527)"
22076517,2022,Jun,06/06/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1502,AFD,3F,3,"(-97.689068,30.244780)"
22076527,2022,Jun,06/06/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-4003,AFD,1F,1,"(-97.652376,30.356743)"
22076560,2022,Jun,06/06/2022 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-2801,AFD,4F,7,"(-97.696105,30.429497)"
22076656,2022,Jun,06/07/2022 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-3404,AFD,3F,6,"(-97.797512,30.471283)"
22076671,2022,Jun,06/07/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2205,AFD,1F,3,"(-97.694316,30.236766)"
22076679,2022,Jun,06/07/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3502,AFD,3F,3,"(-97.743699,30.229287)"
22076684,2022,Jun,06/07/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3502,AFD,3F,3,"(-97.740791,30.233147)"
22076690,2022,Jun,06/07/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3606,AFD,3F,2,"(-97.778840,30.193012)"
22076692,2022,Jun,06/07/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-1002,AFD,2F,10,"(-97.761005,30.292598)"
22076731,2022,Jun,06/07/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2403,AFD,3F,2,"(-97.767057,30.182133)"
22076748,2022,Jun,06/07/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2402,AFD,3F,2,"(-97.761526,30.201368)"
22076749,2022,Jun,06/07/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-4902,AFD,3F,5,"(-97.786847,30.163820)"
22076750,2022,Jun,06/07/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3611,AFD,3F,2,"(-97.776323,30.181598)"
22076754,2022,Jun,06/07/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-4902,AFD,3F,5,"(-97.786990,30.163618)"
22076827,2022,Jun,06/07/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3201,AFD,3F,8,"(-97.809064,30.261945)"
22076924,2022,Jun,06/07/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3205,AFD,3F,8,"(-97.807579,30.261185)"
22076936,2022,Jun,06/07/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-4204,AFD,1F,2,"(-97.664896,30.202205)"
22076940,2022,Jun,06/07/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-3005,AFD,1F,4,"(-97.688756,30.377686)"
22077004,2022,Jun,06/07/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-1202,AFD,3F,7,"(-97.740834,30.325733)"
22077038,2022,Jun,06/07/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-0301,AFD,3F,9,"(-97.725970,30.288229)"
22077048,2022,Jun,06/07/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3102,AFD,1F,10,"(-97.788366,30.369510)"
22077072,2022,Jun,06/08/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2807,AFD,3F,6,"(-97.741482,30.437944)"
22077103,2022,Jun,06/08/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2205,AFD,3F,3,"(-97.686684,30.223695)"
22077118,2022,Jun,06/08/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-2202,AFD,2F,-,"(-97.729287,30.243206)"
22077120,2022,Jun,06/08/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-0802,AFD,1F,4,"(-97.699786,30.358102)"
22077124,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1708,AFD,3F,3,"(-97.756197,30.218509)"
22077128,2022,Jun,06/08/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0401,AFD,3F,9,"(-97.760804,30.272774)"
22077183,2022,Jun,06/08/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2301,AFD,1F,4,"(-97.676843,30.359636)"
22077208,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3001,AFD,3F,4,"(-97.698573,30.371943)"
22077223,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3802,AFD,3F,6,"(-97.811611,30.453847)"
22077258,2022,Jun,06/08/2022 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-2402,AFD,3F,2,"(-97.744402,30.208811)"
22077269,2022,Jun,06/08/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2303,AFD,3F,1,"(-97.673261,30.331160)"
22077279,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-0401,AFD,3F,9,"(-97.768176,30.276743)"
22077280,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2001,AFD,3F,5,"(-97.818084,30.213987)"
22077334,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1503,AFD,3F,3,"(-97.704266,30.251927)"
22077343,2022,Jun,06/08/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-4001,AFD,1F,7,"(-97.664726,30.398737)"
22077354,2022,Jun,06/08/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1202,AFD,3F,7,"(-97.743126,30.325231)"
22077384,2022,Jun,06/08/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-1706,AFD,3F,3,"(-97.762612,30.230800)"
22077399,2022,Jun,06/08/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0504,AFD,3F,1,"(-97.663143,30.295660)"
22077405,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2202,AFD,3F,3,"(-97.719551,30.238803)"
22077450,2022,Jun,06/08/2022 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-0804,AFD,3F,7,"(-97.721887,30.370638)"
22077456,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3004,AFD,3F,1,"(-97.671294,30.394254)"
22077459,2022,Jun,06/08/2022 12:00:00 AM,Fire,BOXHI - HIRISE Structure Fire,00-0101,AFD,1F,9,"(-97.739349,30.257291)"
22077465,2022,Jun,06/08/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-0202,AFD,3F,9,"(-97.750136,30.277275)"
22077494,2022,Jun,06/09/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2501,AFD,3F,10,"(-97.747632,30.420852)"
22077495,2022,Jun,06/09/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2502,AFD,3F,6,"(-97.745361,30.409672)"
22077513,2022,Jun,06/09/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1708,AFD,3F,3,"(-97.756068,30.218414)"
22077589,2022,Jun,06/09/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0101,AFD,3F,3,"(-97.734230,30.265637)"
22077682,2022,Jun,06/09/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-2201,AFD,1F,3,"(-97.721476,30.228929)"
22077738,2022,Jun,06/09/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-3005,AFD,2F,4,"(-97.686622,30.381477)"
22077770,2022,Jun,06/09/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-0102,AFD,2F,9,"(-97.743868,30.265240)"
22077801,2022,Jun,06/09/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2402,AFD,3F,2,"(-97.753581,30.212449)"
22077830,2022,Jun,06/09/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3605,AFD,3F,-,"(-97.803630,30.177429)"
22077841,2022,Jun,06/09/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-5101,AFD,3F,8,"(-97.834916,30.236460)"
22077846,2022,Jun,06/09/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2205,AFD,3F,3,"(-97.693938,30.233750)"
22077848,2022,Jun,06/09/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2304,AFD,3F,4,"(-97.688727,30.349354)"
22077862,2022,Jun,06/09/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2705,AFD,3F,8,"(-97.864946,30.206497)"
22077878,2022,Jun,06/09/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2801,AFD,3F,7,"(-97.697807,30.435161)"
22077879,2022,Jun,06/09/2022 12:00:00 AM,Fire,BRSHL - Brush Alarm / Light,00-3702,AFD,2F,8,"(-97.860402,30.252118)"
22077896,2022,Jun,06/09/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-4901,AFD,3F,5,"(-97.801693,30.127189)"
22077957,2022,Jun,06/09/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3504,AFD,3F,2,"(-97.690499,30.218122)"
22077971,2022,Jun,06/09/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1002,AFD,3F,10,"(-97.758887,30.300468)"
22077988,2022,Jun,06/09/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-4003,AFD,3F,1,"(-97.658729,30.377284)"
22077993,2022,Jun,06/09/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3502,AFD,3F,3,"(-97.743908,30.219630)"
22077997,2022,Jun,06/09/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2004,AFD,3F,5,"(-97.806846,30.220296)"
22078031,2022,Jun,06/10/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1402,AFD,1F,1,"(-97.698689,30.284616)"
22078040,2022,Jun,06/10/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2807,AFD,3F,6,"(-97.739970,30.436943)"
22078059,2022,Jun,06/10/2022 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-0603,AFD,3F,9,"(-97.764784,30.248278)"
22078066,2022,Jun,06/10/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1404,AFD,3F,9,"(-97.714296,30.301060)"
22078072,2022,Jun,06/10/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-2502,AFD,2F,10,"(-97.746547,30.416524)"
22078125,2022,Jun,06/10/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1710,AFD,3F,3,"(-97.771242,30.202526)"
22078132,2022,Jun,06/10/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1802,AFD,3F,4,"(-97.697720,30.305709)"
22078142,2022,Jun,06/10/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2805,AFD,3F,7,"(-97.726227,30.401788)"
22078212,2022,Jun,06/10/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1402,AFD,1F,1,"(-97.698689,30.284616)"
22078243,2022,Jun,06/10/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-4201,AFD,3F,2,"(-97.638565,30.202865)"
22078258,2022,Jun,06/10/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-4904,AFD,2F,5,"(-97.796051,30.139693)"
22078348,2022,Jun,06/10/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-4001,AFD,2F,7,"(-97.673080,30.413574)"
22078389,2022,Jun,06/10/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2203,AFD,3F,3,"(-97.718610,30.238666)"
22078397,2022,Jun,06/10/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-5106,AFD,3F,5,"(-97.798822,30.231036)"
22078414,2022,Jun,06/10/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-0807,AFD,3F,7,"(-97.739333,30.389955)"
22078452,2022,Jun,06/10/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0701,AFD,3F,3,"(-97.722725,30.258514)"
22078463,2022,Jun,06/10/2022 12:00:00 AM,Fire,BOXMID -MIDRISE Structure Fire,00-1205,AFD,1F,9,"(-97.732472,30.313530)"
22078533,2022,Jun,06/11/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-4004,AFD,1F,1,"(-97.657766,30.384171)"
22078539,2022,Jun,06/11/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-1402,AFD,1F,1,"(-97.698689,30.284616)"
22078554,2022,Jun,06/11/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-4001,AFD,3F,-,"(-97.672444,30.403232)"
22078556,2022,Jun,06/11/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-4902,AFD,3F,-,"(-97.784984,30.167032)"
22078628,2022,Jun,06/11/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2903,AFD,3F,5,"(-97.825500,30.173751)"
22078631,2022,Jun,06/11/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-3005,AFD,1F,4,"(-97.691640,30.370809)"
22078730,2022,Jun,06/11/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-0203,AFD,2F,1,"(-97.716198,30.275383)"
22078755,2022,Jun,06/11/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-4306,AFD,3F,8,"(-97.892995,30.168284)"
22078771,2022,Jun,06/11/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3504,AFD,3F,2,"(-97.690592,30.218048)"
22078778,2022,Jun,06/11/2022 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-0604,AFD,4F,9,"(-97.750933,30.256929)"
22078860,2022,Jun,06/11/2022 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-0101,AFD,3F,9,"(-97.739237,30.257594)"
22078944,2022,Jun,06/11/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-3601,AFD,2F,2,"(-97.787498,30.169713)"
22079004,2022,Jun,06/11/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3607,AFD,3F,2,"(-97.780713,30.187436)"
22079030,2022,Jun,06/11/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-4005,AFD,3F,7,"(-97.669766,30.431723)"
22079036,2022,Jun,06/11/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3003,AFD,3F,7,"(-97.672929,30.389782)"
22079039,2022,Jun,06/11/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2801,AFD,3F,7,"(-97.675356,30.406176)"
22079124,2022,Jun,06/12/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-4502,AFD,2F,6,"(-97.764986,30.476837)"
22079167,2022,Jun,06/12/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3701,AFD,3F,8,"(-97.888439,30.247066)"
22079195,2022,Jun,06/12/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3701,AFD,3F,8,"(-97.900389,30.253275)"
22079221,2022,Jun,06/12/2022 12:00:00 AM,Fire,BOXL- Structure Fire,SV-5107,AFD,1F,-,"(-97.815078,30.233775)"
22079293,2022,Jun,06/12/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1708,AFD,3F,3,"(-97.756134,30.218460)"
22079362,2022,Jun,06/12/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,04-4801,AFD,3F,-,"(-97.586001,30.248653)"
22079404,2022,Jun,06/12/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3501,AFD,3F,2,"(-97.737774,30.211014)"
22079452,2022,Jun,06/12/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2203,AFD,1F,3,"(-97.718708,30.235648)"
22079533,2022,Jun,06/12/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-4005,AFD,3F,7,"(-97.653157,30.435885)"
22079548,2022,Jun,06/12/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1802,AFD,3F,1,"(-97.681313,30.304560)"
22079555,2022,Jun,06/12/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2005,AFD,3F,2,"(-97.789763,30.197935)"
22079559,2022,Jun,06/12/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-4901,AFD,3F,5,"(-97.805021,30.117735)"
22079604,2022,Jun,06/13/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1703,AFD,3F,5,"(-97.789405,30.228259)"
22079729,2022,Jun,06/13/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1701,AFD,3F,3,"(-97.776584,30.222778)"
22079763,2022,Jun,06/13/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1603,AFD,3F,4,"(-97.713000,30.328533)"
22079817,2022,Jun,06/13/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,04-2609,AFD,3F,-,"(-97.611818,30.256997)"
22079882,2022,Jun,06/13/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-4003,AFD,3F,1,"(-97.651421,30.382142)"
22079915,2022,Jun,06/13/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3611,AFD,3F,2,"(-97.775138,30.182994)"
22079975,2022,Jun,06/13/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2405,AFD,3F,2,"(-97.757382,30.151955)"
22080017,2022,Jun,06/13/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2501,AFD,3F,10,"(-97.758439,30.426503)"
22080018,2022,Jun,06/13/2022 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3002,AFD,1F,7,"(-97.684412,30.385730)"
22080027,2022,Jun,06/13/2022 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-2204,AFD,4F,3,"(-97.715763,30.233664)"
22080069,2022,Jun,06/13/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-4003,AFD,3F,1,"(-97.647694,30.373962)"
22080085,2022,Jun,06/13/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2501,AFD,3F,10,"(-97.758247,30.426232)"
22080119,2022,Jun,06/13/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-0902,AFD,3F,9,"(-97.723495,30.316005)"
22080139,2022,Jun,06/14/2022 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-1706,AFD,3F,3,"(-97.762406,30.229683)"
22080223,2022,Jun,06/14/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2403,AFD,3F,2,"(-97.763957,30.197856)"
22080252,2022,Jun,06/14/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1710,AFD,3F,3,"(-97.773218,30.204274)"
22080320,2022,Jun,06/14/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1710,AFD,3F,2,"(-97.770562,30.191071)"
22080321,2022,Jun,06/14/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1710,AFD,3F,2,"(-97.770298,30.191405)"
22080323,2022,Jun,06/14/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1710,AFD,3F,2,"(-97.770248,30.191468)"
22080336,2022,Jun,06/14/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3604,AFD,3F,-,"(-97.786925,30.167070)"
22080340,2022,Jun,06/14/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3601,AFD,3F,2,"(-97.784569,30.169981)"
22080392,2022,Jun,06/14/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-0502,AFD,3F,3,"(-97.696436,30.270192)"
22080420,2022,Jun,06/14/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2403,AFD,3F,2,"(-97.760829,30.158365)"
22080463,2022,Jun,06/14/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-0701,AFD,3F,1,"(-97.720092,30.263902)"
22080479,2022,Jun,06/14/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2404,AFD,3F,2,"(-97.754962,30.158332)"
22080489,2022,Jun,06/14/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1102,AFD,3F,5,"(-97.782811,30.243317)"
22080515,2022,Jun,06/14/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1805,AFD,3F,1,"(-97.685748,30.326136)"
22080521,2022,Jun,06/14/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3403,AFD,3F,6,"(-97.802761,30.469544)"
22080532,2022,Jun,06/14/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-0805,AFD,3F,7,"(-97.737975,30.359651)"
22080545,2022,Jun,06/14/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1103,AFD,3F,5,"(-97.789277,30.238671)"
22080552,2022,Jun,06/14/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2203,AFD,3F,3,"(-97.718581,30.239446)"
22080567,2022,Jun,06/14/2022 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-2306,AFD,3F,4,"(-97.688619,30.358425)"
22080582,2022,Jun,06/14/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-3403,AFD,3F,6,"(-97.809452,30.467244)"
22080584,2022,Jun,06/14/2022 12:00:00 AM,Fire,BRSHL - Brush Alarm / Light,00-2706,AFD,2F,8,"(-97.876461,30.232457)"
22080593,2022,Jun,06/14/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1602,AFD,3F,4,"(-97.703475,30.340718)"
22080620,2022,Jun,06/14/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-4001,AFD,3F,7,"(-97.673067,30.414197)"
22080626,2022,Jun,06/14/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2801,AFD,1F,7,"(-97.677783,30.412480)"
22080668,2022,Jun,06/14/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2005,AFD,3F,2,"(-97.793105,30.207332)"
22080676,2022,Jun,06/14/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-2005,AFD,3F,2,"(-97.793640,30.208488)"
22080689,2022,Jun,06/15/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2202,AFD,1F,3,"(-97.718647,30.240234)"
22080752,2022,Jun,06/15/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-2101,AFD,2F,10,"(-97.752413,30.358244)"
22080753,2022,Jun,06/15/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-2101,AFD,1F,10,"(-97.749186,30.352938)"
22080754,2022,Jun,06/15/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-1709,AFD,3F,3,"(-97.766685,30.207005)"
22080897,2022,Jun,06/15/2022 12:00:00 AM,Fire,BRSHL - Brush Alarm / Light,00-2402,AFD,2F,2,"(-97.760701,30.196998)"
22080922,2022,Jun,06/15/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2202,AFD,3F,9,"(-97.741652,30.233850)"
22080929,2022,Jun,06/15/2022 12:00:00 AM,Fire,BOX -Structure Fire,00-2402,AFD,1F,2,"(-97.741850,30.204476)"
22080948,2022,Jun,06/15/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-5102,AFD,3F,8,"(-97.822969,30.237900)"
22081014,2022,Jun,06/15/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3502,AFD,3F,3,"(-97.741147,30.216333)"
22081015,2022,Jun,06/15/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3502,AFD,3F,3,"(-97.742553,30.216439)"
22081026,2022,Jun,06/15/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1401,AFD,3F,9,"(-97.702088,30.294274)"
22081038,2022,Jun,06/15/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-1702,AFD,2F,2,"(-97.781636,30.208453)"
22081053,2022,Jun,06/15/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1603,AFD,3F,4,"(-97.713819,30.321607)"
22081057,2022,Jun,06/15/2022 12:00:00 AM,Fire,BOXL- Structure Fire,00-4201,AFD,1F,2,"(-97.641297,30.203302)"
22081068,2022,Jun,06/15/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-0604,AFD,3F,9,"(-97.748477,30.258659)"
22081086,2022,Jun,06/15/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2402,AFD,3F,2,"(-97.760701,30.196998)"
22081094,2022,Jun,06/15/2022 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-2402,AFD,3F,2,"(-97.760701,30.196998)"
22081096,2022,Jun,06/15/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-2608,AFD,2F,1,"(-97.662203,30.312890)"
22081154,2022,Jun,06/16/2022 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2204,AFD,3F,3,"(-97.702875,30.228669)"
22081180,2022,Jun,06/16/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-0803,AFD,2F,-,"(-97.716585,30.360605)"
22081181,2022,Jun,06/16/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1805,AFD,3F,1,"(-97.683935,30.322200)"
22081184,2022,Jun,06/16/2022 12:00:00 AM,Fire,TRASH - Trash Fire,00-1805,AFD,3F,1,"(-97.679803,30.323594)"
22081263,2022,Jun,06/16/2022 12:00:00 AM,Fire,AUTO - Auto Fire,00-3201,AFD,2F,8,"(-97.796680,30.259111)"
